"Gene","35"
"JAG1","up"
"NOTCH3","up"
"NOTCH2","up"
"APH1A","up"
"HES1","up"
"CCND1","up"
"FZD1","up"
"PSEN2","up"
"FZD7","up"
"DTX1","up"
"DLL1","up"
"FZD5","up"
"MAML2","up"
"NOTCH1","up"
"PSENEN","up"
"WNT5A","up"
"CUL1","up"
"WNT2","up"
"DTX4","up"
"SAP30","up"
"PPARD","up"
"KAT2A","up"
"HEYL","up"
"SKP1","up"
"RBX1","up"
"TCF7L2","up"
"ARRB1","up"
"LFNG","up"
"PRKCA","up"
"DTX2","up"
"ST3GAL6","up"
"FBXW11","up"
